Transaction,Project No,Branch,Manager,Type,Cost,Document type
7-Nov-12,P1090,6060,FCONDELLO,PP,78.1,PO
7-Nov-12,P1090,6060,FCONDELLO,PP,-61.95,PO
13-Nov-12,P1090,6060,FCONDELLO,PP,498.24,PO
13-Nov-12,P1090,6060,FCONDELLO,PP,38.24,PO
13-Nov-12,P1090,6060,FCONDELLO,PP,15.36,PO
13-Nov-12,P1090,6060,FCONDELLO,PP,1.92,PO
13-Nov-12,P1090,6060,FCONDELLO,PP,46.86,PO
13-Nov-12,P1090,6060,FCONDELLO,PP,-36.4,PO
27-Nov-12,P1090,6060,FCONDELLO,PP,684.8,PO
27-Nov-12,P1090,6060,FCONDELLO,PP,45.18,PO
27-Nov-12,P1090,6060,FCONDELLO,PP,-47.95,PO
27-Nov-12,P1090,6060,FCONDELLO,PP,62.48,PO
27-Nov-12,P1090,6060,FCONDELLO,PP,513.6,PO
27-Nov-12,P1090,6060,FCONDELLO,PP,90.36,PO
27-Nov-12,P1090,6060,FCONDELLO,PP,-39.9,PO
27-Nov-12,P1090,6060,FCONDELLO,PP,46.86,PO
28-Nov-12,P1090,6060,FCONDELLO,PP,315.72,PO
28-Nov-12,P1090,6060,FCONDELLO,PP,30.85,PO
28-Nov-12,P1090,6060,FCONDELLO,PP,7.68,PO
28-Nov-12,P1090,6060,FCONDELLO,PP,1.2,PO
28-Nov-12,P1090,6060,FCONDELLO,PP,46.86,PO
28-Nov-12,P1090,6060,FCONDELLO,PP,-35.35,PO
4-Dec-12,P1090,6060,FCONDELLO,PP,498.24,PO
4-Dec-12,P1090,6060,FCONDELLO,PP,143.4,PO
4-Dec-12,P1090,6060,FCONDELLO,PP,112.64,PO
4-Dec-12,P1090,6060,FCONDELLO,PP,15.36,PO
4-Dec-12,P1090,6060,FCONDELLO,PP,7.2,PO
4-Dec-12,P1090,6060,FCONDELLO,PP,5.76,PO
4-Dec-12,P1090,6060,FCONDELLO,PP,62.48,PO
4-Dec-12,P1090,6060,FCONDELLO,PP,-50.4,PO
5-Dec-12,P1090,6060,FCONDELLO,PP,210.48,PO
5-Dec-12,P1090,6060,FCONDELLO,PP,5.12,PO
12-Dec-12,P1090,6060,FCONDELLO,PP,498.24,PO
12-Dec-12,P1090,6060,FCONDELLO,PP,143.4,PO
12-Dec-12,P1090,6060,FCONDELLO,PP,-50.4,PO
12-Dec-12,P1090,6060,FCONDELLO,PP,112.64,PO
12-Dec-12,P1090,6060,FCONDELLO,PP,62.48,PO
12-Dec-12,P1090,6060,FCONDELLO,PP,15.36,PO
12-Dec-12,P1090,6060,FCONDELLO,PP,7.2,PO
12-Dec-12,P1090,6060,FCONDELLO,PP,5.76,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,830.4,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,152.96,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,-67.9,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,12.52,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,78.1,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,25.6,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,7.68,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,0.64,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,236.79,PO
20-Dec-12,P1090,6060,FCONDELLO,PP,5.76,PO
27-Dec-12,P1090,6060,FCONDELLO,PP,644.6,PO
27-Dec-12,P1090,6060,FCONDELLO,PP,135.74,PO
27-Dec-12,P1090,6060,FCONDELLO,PP,25.6,PO
27-Dec-12,P1090,6060,FCONDELLO,PP,5.28,PO
27-Dec-12,P1090,6060,FCONDELLO,PP,78.1,PO
27-Dec-12,P1090,6060,FCONDELLO,PP,-63.7,PO
15-Jan-13,P1090,6060,FCONDELLO,PP,420.96,PO
15-Jan-13,P1090,6060,FCONDELLO,PP,37.02,PO
15-Jan-13,P1090,6060,FCONDELLO,PP,19.84,PO
15-Jan-13,P1090,6060,FCONDELLO,PP,1.44,PO
15-Jan-13,P1090,6060,FCONDELLO,PP,62.48,PO
15-Jan-13,P1090,6060,FCONDELLO,PP,-45.5,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,830.4,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,191.2,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,62.58,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,25.6,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,9.6,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,3.2,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,78.1,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,-73.5,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,471.04,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,15.36,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,46.86,PO
22-Jan-13,P1090,6060,FCONDELLO,PP,-33.6,PO
23-Jan-13,P1090,6060,FCONDELLO,PP,332.16,PO
23-Jan-13,P1090,6060,FCONDELLO,PP,66.92,PO
23-Jan-13,P1090,6060,FCONDELLO,PP,15.36,PO
23-Jan-13,P1090,6060,FCONDELLO,PP,3.36,PO
23-Jan-13,P1090,6060,FCONDELLO,PP,62.48,PO
23-Jan-13,P1090,6060,FCONDELLO,PP,-46.9,PO
23-Jan-13,P1090,6060,FCONDELLO,PP,150.18,PO
23-Jan-13,P1090,6060,FCONDELLO,PP,4.48,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-315.72,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-30.85,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-7.68,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-1.2,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-46.86,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,35.35,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-498.24,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-143.4,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-112.64,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-15.36,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-7.2,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-5.76,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-62.48,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,50.4,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-210.48,PO
29-Jan-13,P1090,6060,FCONDELLO,PP,-5.12,PO
6-Mar-13,P1090,6060,FCONDELLO,PP,210.48,PO
6-Mar-13,P1090,6060,FCONDELLO,PP,20.48,PO
6-Mar-13,P1090,6060,FCONDELLO,PP,62.48,PO
6-Mar-13,P1090,6060,FCONDELLO,PP,-44.8,PO
29-Feb-12,P1090,6060,FCONDELLO,PY,880,TS
29-Feb-12,P1090,6060,FCONDELLO,PY,330,TS
29-Feb-12,P1090,6060,FCONDELLO,PY,220,TS
29-Feb-12,P1090,6060,FCONDELLO,PY,880,TS
14-Mar-12,P1090,6060,FCONDELLO,PY,784,TS
14-Mar-12,P1090,6060,FCONDELLO,PY,294,TS
14-Mar-12,P1090,6060,FCONDELLO,PY,880,TS
14-Mar-12,P1090,6060,FCONDELLO,PY,330,TS
14-Mar-12,P1090,6060,FCONDELLO,PY,165,TS
14-Mar-12,P1090,6060,FCONDELLO,PY,220,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,330,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,1320,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,880,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,330,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,440,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,880,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,330,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,880,TS
21-Mar-12,P1090,6060,FCONDELLO,PY,165,TS
4-Apr-12,P1090,6060,FCONDELLO,PY,330,TS
4-Apr-12,P1090,6060,FCONDELLO,PY,440,TS
4-Apr-12,P1090,6060,FCONDELLO,PY,294,TS
4-Apr-12,P1090,6060,FCONDELLO,PY,980,TS
4-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
4-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
4-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
11-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
11-Apr-12,P1090,6060,FCONDELLO,PY,147,TS
18-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
18-Apr-12,P1090,6060,FCONDELLO,PY,147,TS
18-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
18-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
18-Apr-12,P1090,6060,FCONDELLO,PY,147,TS
18-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
18-Apr-12,P1090,6060,FCONDELLO,PY,147,TS
25-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
25-Apr-12,P1090,6060,FCONDELLO,PY,73.5,TS
25-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
25-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
25-Apr-12,P1090,6060,FCONDELLO,PY,73.5,TS
25-Apr-12,P1090,6060,FCONDELLO,PY,784,TS
25-Apr-12,P1090,6060,FCONDELLO,PY,73.5,TS
25-Apr-12,P1090,6060,FCONDELLO,PY,2860,TS
2-May-12,P1090,6060,FCONDELLO,PY,784,TS
2-May-12,P1090,6060,FCONDELLO,PY,784,TS
2-May-12,P1090,6060,FCONDELLO,PY,880,TS
2-May-12,P1090,6060,FCONDELLO,PY,784,TS
2-May-12,P1090,6060,FCONDELLO,PY,73.5,TS
9-May-12,P1090,6060,FCONDELLO,PY,784,TS
9-May-12,P1090,6060,FCONDELLO,PY,73.5,TS
9-May-12,P1090,6060,FCONDELLO,PY,784,TS
9-May-12,P1090,6060,FCONDELLO,PY,73.5,TS
16-May-12,P1090,6060,FCONDELLO,PY,784,TS
16-May-12,P1090,6060,FCONDELLO,PY,784,TS
16-May-12,P1090,6060,FCONDELLO,PY,784,TS
16-May-12,P1090,6060,FCONDELLO,PY,147,TS
16-May-12,P1090,6060,FCONDELLO,PY,784,TS
16-May-12,P1090,6060,FCONDELLO,PY,220.5,TS
16-May-12,P1090,6060,FCONDELLO,PY,784,TS
16-May-12,P1090,6060,FCONDELLO,PY,73.5,TS
16-May-12,P1090,6060,FCONDELLO,PY,440,TS
23-May-12,P1090,6060,FCONDELLO,PY,784,TS
23-May-12,P1090,6060,FCONDELLO,PY,294,TS
23-May-12,P1090,6060,FCONDELLO,PY,294,TS
23-May-12,P1090,6060,FCONDELLO,PY,294,TS
23-May-12,P1090,6060,FCONDELLO,PY,392,TS
23-May-12,P1090,6060,FCONDELLO,PY,784,TS
23-May-12,P1090,6060,FCONDELLO,PY,220.5,TS
23-May-12,P1090,6060,FCONDELLO,PY,784,TS
23-May-12,P1090,6060,FCONDELLO,PY,73.5,TS
30-May-12,P1090,6060,FCONDELLO,PY,784,TS
30-May-12,P1090,6060,FCONDELLO,PY,220.5,TS
30-May-12,P1090,6060,FCONDELLO,PY,784,TS
30-May-12,P1090,6060,FCONDELLO,PY,220.5,TS
30-May-12,P1090,6060,FCONDELLO,PY,784,TS
30-May-12,P1090,6060,FCONDELLO,PY,147,TS
30-May-12,P1090,6060,FCONDELLO,PY,784,TS
30-May-12,P1090,6060,FCONDELLO,PY,147,TS
30-May-12,P1090,6060,FCONDELLO,PY,784,TS
30-May-12,P1090,6060,FCONDELLO,PY,147,TS
6-Jun-12,P1090,6060,FCONDELLO,PY,686,TS
6-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
6-Jun-12,P1090,6060,FCONDELLO,PY,147,TS
6-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
6-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,330,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,220,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,294,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,588,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,147,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,770,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
13-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
20-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
20-Jun-12,P1090,6060,FCONDELLO,PY,73.5,TS
20-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
20-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
20-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
20-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
20-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,147,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,294,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,294,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,220.5,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,784,TS
27-Jun-12,P1090,6060,FCONDELLO,PY,147,TS
4-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
4-Jul-12,P1090,6060,FCONDELLO,PY,220.5,TS
4-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
4-Jul-12,P1090,6060,FCONDELLO,PY,220.5,TS
4-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
4-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
4-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
4-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,294,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,980,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,880,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,165,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,294,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,550,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
11-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,73.5,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
18-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,686,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,735,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,147,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
25-Jul-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,73.5,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,880,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
1-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,440,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
8-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,880,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,165,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,770,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,220.5,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
15-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,770,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,73.5,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,245,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,880,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,330,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
22-Aug-12,P1090,6060,FCONDELLO,PY,220.5,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,980,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,1176,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,330,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,1540,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,220,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,330,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,294,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,147,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,220.5,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,784,TS
29-Aug-12,P1090,6060,FCONDELLO,PY,220.5,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,220.5,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,880,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,330,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,220,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,73.5,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,880,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,247.5,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,330,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,1100,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,294,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,1176,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,147,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,73.5,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,73.5,TS
5-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,147,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,147,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,147,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,880,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,330,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,220,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,73.5,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,880,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,165,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,330,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,1100,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,294,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,1176,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,440,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,147,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,880,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,147,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,147,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,784,TS
12-Sep-12,P1090,6060,FCONDELLO,PY,147,TS
