Transaction,Project No,Branch,Manager,Type,Cost,Document type
22-Mar-12,P1107,3030,EPONZO,PP,102.4,PO
22-Mar-12,P1107,3030,EPONZO,PP,1227.82,PO
10-May-12,P1107,3030,EPONZO,PP,88.8,PO
10-May-12,P1107,3030,EPONZO,PP,83.2,PO
20-Feb-12,P1094,3030,ADELORENZIS,IN,-27624.1,SO
20-Nov-12,P1094,3030,ADELORENZIS,IN,-1000,SO
25-Jan-12,P1094,3030,ADELORENZIS,PY,196,TS
1-Feb-12,P1094,3030,ADELORENZIS,PY,392,TS
1-Feb-12,P1094,3030,ADELORENZIS,PY,392,TS
8-Feb-12,P1094,3030,ADELORENZIS,PY,392,TS
8-Feb-12,P1094,3030,ADELORENZIS,PY,392,TS
8-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
15-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
15-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
15-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
15-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
15-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
15-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
15-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
22-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
22-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
22-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
22-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
22-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1094,3030,ADELORENZIS,PY,784,TS
7-Mar-12,P1094,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1094,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1094,3030,ADELORENZIS,PY,784,TS
16-Feb-12,P1094,3030,ADELORENZIS,PP,15.95,PO
16-Feb-12,P1094,3030,ADELORENZIS,PP,173.25,PO
22-Mar-12,P1094,3030,ADELORENZIS,PP,41.09,PO
20-Feb-12,P1204,3030,ADELORENZIS,IN,-33677.1,SO
22-Feb-12,P1204,3030,ADELORENZIS,CI,30.91,CV
2-Apr-12,P1204,3030,ADELORENZIS,CI,1.82,CV
1-Feb-12,P1204,3030,ADELORENZIS,PY,784,TS
1-Feb-12,P1204,3030,ADELORENZIS,PY,784,TS
1-Feb-12,P1204,3030,ADELORENZIS,PY,784,TS
8-Feb-12,P1204,3030,ADELORENZIS,PY,784,TS
8-Feb-12,P1204,3030,ADELORENZIS,PY,294,TS
28-Mar-12,P1204,3030,ADELORENZIS,PY,392,TS
28-Mar-12,P1204,3030,ADELORENZIS,PY,392,TS
3-Apr-12,P1204,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1204,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1204,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1204,3030,ADELORENZIS,PY,784,TS
13-Jun-12,P1204,3030,ADELORENZIS,PY,196,TS
13-Jun-12,P1204,3030,ADELORENZIS,PY,196,TS
30-Jan-12,P1204,3030,ADELORENZIS,PP,615.87,PO
1-May-12,P1204,3030,ADELORENZIS,CI,41.68,CV
10-May-12,P1204,3030,ADELORENZIS,PP,127.75,PO
10-May-12,P1204,3030,ADELORENZIS,PP,96.78,PO
10-May-12,P1204,3030,ADELORENZIS,PP,98,PO
15-Jun-12,P1204,3030,ADELORENZIS,PP,194.8,PO
15-Jun-12,P1204,3030,ADELORENZIS,PP,29.75,PO
20-Feb-12,P1138,3030,ADELORENZIS,IN,-6134.4,SO
20-Nov-12,P1138,3030,ADELORENZIS,IN,-10333.6,SO
9-Feb-12,P1138,3030,ADELORENZIS,CI,3.73,CV
25-Jan-12,P1138,3030,ADELORENZIS,PY,196,TS
25-Jan-12,P1138,3030,ADELORENZIS,PY,196,TS
1-Feb-12,P1138,3030,ADELORENZIS,PY,392,TS
1-Feb-12,P1138,3030,ADELORENZIS,PY,392,TS
1-Feb-12,P1138,3030,ADELORENZIS,PY,784,TS
1-Feb-12,P1138,3030,ADELORENZIS,PY,784,TS
8-Feb-12,P1138,3030,ADELORENZIS,PY,784,TS
8-Feb-12,P1138,3030,ADELORENZIS,PY,784,TS
22-Feb-12,P1138,3030,ADELORENZIS,PY,392,TS
22-Feb-12,P1138,3030,ADELORENZIS,PY,784,TS
22-Feb-12,P1138,3030,ADELORENZIS,PY,392,TS
22-Feb-12,P1138,3030,ADELORENZIS,PY,392,TS
22-Feb-12,P1138,3030,ADELORENZIS,PY,392,TS
7-Mar-12,P1138,3030,ADELORENZIS,PY,196,TS
29-Aug-12,P1138,3030,ADELORENZIS,PY,392,TS
3-Oct-12,P1138,3030,ADELORENZIS,PY,392,TS
3-Oct-12,P1138,3030,ADELORENZIS,PY,392,TS
3-Oct-12,P1138,3030,ADELORENZIS,PY,392,TS
3-Oct-12,P1138,3030,ADELORENZIS,PY,784,TS
3-Oct-12,P1138,3030,ADELORENZIS,PY,784,TS
24-Oct-12,P1138,3030,ADELORENZIS,PY,784,TS
24-Oct-12,P1138,3030,ADELORENZIS,PY,784,TS
24-Oct-12,P1138,3030,ADELORENZIS,PY,392,TS
31-Oct-12,P1138,3030,ADELORENZIS,PY,784,TS
31-Oct-12,P1138,3030,ADELORENZIS,PY,784,TS
5-Dec-12,P1138,3030,ADELORENZIS,PY,784,TS
5-Dec-12,P1138,3030,ADELORENZIS,PY,784,TS
30-Jan-12,P1138,3030,ADELORENZIS,PP,111.36,PO
31-Jan-12,P1138,3030,ADELORENZIS,PP,165.49,PO
1-Feb-12,P1138,3030,ADELORENZIS,PP,195.15,PO
1-Feb-12,P1138,3030,ADELORENZIS,PP,10.15,PO
1-Feb-12,P1138,3030,ADELORENZIS,PP,88.1,PO
1-Feb-12,P1138,3030,ADELORENZIS,PP,9.8,PO
1-Feb-12,P1138,3030,ADELORENZIS,PP,9.8,PO
1-Feb-12,P1138,3030,ADELORENZIS,PP,20,PO
1-Feb-12,P1138,3030,ADELORENZIS,PP,40,PO
1-Feb-12,P1138,3030,ADELORENZIS,PP,40,PO
21-Feb-12,P1138,3030,ADELORENZIS,PP,70.83,PO
21-Feb-12,P1138,3030,ADELORENZIS,PP,57.02,PO
4-Oct-12,P1138,3030,ADELORENZIS,PP,1271.71,PO
8-Oct-12,P1138,3030,ADELORENZIS,CI,30,CV
18-Oct-12,P1138,3030,ADELORENZIS,PP,73.54,PO
18-Oct-12,P1138,3030,ADELORENZIS,PP,322.2,PO
20-Feb-12,P1211,3030,ADELORENZIS,IN,-15475,SO
20-Feb-12,P1211,3030,ADELORENZIS,IN,-1748,SO
2-Apr-12,P1211,3030,ADELORENZIS,CI,4.55,CV
25-Jan-12,P1211,3030,ADELORENZIS,PY,784,TS
25-Jan-12,P1211,3030,ADELORENZIS,PY,784,TS
1-Feb-12,P1211,3030,ADELORENZIS,PY,784,TS
1-Feb-12,P1211,3030,ADELORENZIS,PY,392,TS
1-Feb-12,P1211,3030,ADELORENZIS,PY,392,TS
1-Feb-12,P1211,3030,ADELORENZIS,PY,784,TS
8-Feb-12,P1211,3030,ADELORENZIS,PY,392,TS
8-Feb-12,P1211,3030,ADELORENZIS,PY,392,TS
27-Feb-12,P1211,3030,ADELORENZIS,PP,221.61,PO
20-Feb-12,P1207,3030,ADELORENZIS,IN,-4000,SO
10-Apr-12,P1207,3030,ADELORENZIS,IN,-9219.2,SO
26-Apr-12,P1207,3030,ADELORENZIS,IN,-14750.71,SO
17-May-12,P1207,3030,ADELORENZIS,IN,-18438.39,SO
19-Jul-12,P1207,3030,ADELORENZIS,IN,-23047.99,SO
21-Sep-12,P1207,3030,ADELORENZIS,IN,-15000,SO
21-Sep-12,P1207,3030,ADELORENZIS,IN,-7735.66,SO
18-Jun-12,P1207,3030,ADELORENZIS,CI,1.82,CV
25-Jan-12,P1207,3030,ADELORENZIS,PY,392,TS
1-Feb-12,P1207,3030,ADELORENZIS,PY,784,TS
1-Feb-12,P1207,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1207,3030,ADELORENZIS,PY,392,TS
29-Feb-12,P1207,3030,ADELORENZIS,PY,440,TS
7-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
7-Mar-12,P1207,3030,ADELORENZIS,PY,880,TS
7-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
14-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
14-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
14-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
14-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1207,3030,ADELORENZIS,PY,880,TS
28-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1207,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1207,3030,ADELORENZIS,PY,880,TS
3-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Apr-12,P1207,3030,ADELORENZIS,PY,784,TS
2-May-12,P1207,3030,ADELORENZIS,PY,784,TS
2-May-12,P1207,3030,ADELORENZIS,PY,784,TS
2-May-12,P1207,3030,ADELORENZIS,PY,784,TS
2-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
9-May-12,P1207,3030,ADELORENZIS,PY,784,TS
16-May-12,P1207,3030,ADELORENZIS,PY,784,TS
16-May-12,P1207,3030,ADELORENZIS,PY,784,TS
16-May-12,P1207,3030,ADELORENZIS,PY,784,TS
16-May-12,P1207,3030,ADELORENZIS,PY,784,TS
16-May-12,P1207,3030,ADELORENZIS,PY,784,TS
16-May-12,P1207,3030,ADELORENZIS,PY,392,TS
16-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
23-May-12,P1207,3030,ADELORENZIS,PY,784,TS
30-May-12,P1207,3030,ADELORENZIS,PY,784,TS
30-May-12,P1207,3030,ADELORENZIS,PY,784,TS
30-May-12,P1207,3030,ADELORENZIS,PY,784,TS
30-May-12,P1207,3030,ADELORENZIS,PY,784,TS
27-Jun-12,P1207,3030,ADELORENZIS,PY,392,TS
27-Jun-12,P1207,3030,ADELORENZIS,PY,784,TS
27-Jun-12,P1207,3030,ADELORENZIS,PY,784,TS
27-Jun-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
4-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
11-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,1100,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,1568,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,1568,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
18-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,1100,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,880,TS
25-Jul-12,P1207,3030,ADELORENZIS,PY,784,TS
1-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
1-Aug-12,P1207,3030,ADELORENZIS,PY,980,TS
1-Aug-12,P1207,3030,ADELORENZIS,PY,1100,TS
1-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
1-Aug-12,P1207,3030,ADELORENZIS,PY,880,TS
1-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
1-Aug-12,P1207,3030,ADELORENZIS,PY,880,TS
8-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
8-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
8-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
8-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
8-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
8-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
15-Aug-12,P1207,3030,ADELORENZIS,PY,1568,TS
15-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
15-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
15-Aug-12,P1207,3030,ADELORENZIS,PY,392,TS
22-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
29-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
29-Aug-12,P1207,3030,ADELORENZIS,PY,392,TS
29-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
29-Aug-12,P1207,3030,ADELORENZIS,PY,784,TS
5-Sep-12,P1207,3030,ADELORENZIS,PY,784,TS
5-Sep-12,P1207,3030,ADELORENZIS,PY,784,TS
5-Sep-12,P1207,3030,ADELORENZIS,PY,784,TS
12-Sep-12,P1207,3030,ADELORENZIS,PY,880,TS
12-Sep-12,P1207,3030,ADELORENZIS,PY,784,TS
12-Sep-12,P1207,3030,ADELORENZIS,PY,784,TS
19-Sep-12,P1207,3030,ADELORENZIS,PY,784,TS
19-Sep-12,P1207,3030,ADELORENZIS,PY,784,TS
26-Sep-12,P1207,3030,ADELORENZIS,PY,392,TS
3-Oct-12,P1207,3030,ADELORENZIS,PY,784,TS
10-Oct-12,P1207,3030,ADELORENZIS,PY,784,TS
28-Nov-12,P1207,3030,ADELORENZIS,PY,294,TS
28-Nov-12,P1207,3030,ADELORENZIS,PY,294,TS
28-Nov-12,P1207,3030,ADELORENZIS,PY,784,TS
12-Dec-12,P1207,3030,ADELORENZIS,PY,392,TS
12-Dec-12,P1207,3030,ADELORENZIS,PY,392,TS
31-Jan-12,P1207,3030,ADELORENZIS,PP,1711.98,PO
16-Feb-12,P1207,3030,ADELORENZIS,PP,85,PO
13-Mar-12,P1207,3030,ADELORENZIS,PP,1117.56,PO
13-Mar-12,P1207,3030,ADELORENZIS,PP,25.3,PO
13-Mar-12,P1207,3030,ADELORENZIS,PP,493.83,PO
27-Mar-12,P1207,3030,ADELORENZIS,PP,1734.58,PO
2-Apr-12,P1207,3030,ADELORENZIS,PP,586.16,PO
3-Apr-12,P1207,3030,ADELORENZIS,PP,473.7,PO
11-Apr-12,P1207,3030,ADELORENZIS,PP,270,PO
11-Apr-12,P1207,3030,ADELORENZIS,PP,140,PO
11-Apr-12,P1207,3030,ADELORENZIS,PP,18.9,PO
27-Apr-12,P1207,3030,ADELORENZIS,PP,577.24,PO
27-Apr-12,P1207,3030,ADELORENZIS,PP,604.17,PO
27-Apr-12,P1207,3030,ADELORENZIS,PP,273,PO
8-May-12,P1207,3030,ADELORENZIS,PP,1215,PO
8-May-12,P1207,3030,ADELORENZIS,PP,85.05,PO
10-May-12,P1207,3030,ADELORENZIS,PP,1265.8,PO
16-May-12,P1207,3030,ADELORENZIS,PP,565.95,PO
22-May-12,P1207,3030,ADELORENZIS,PP,122.56,PO
22-May-12,P1207,3030,ADELORENZIS,PP,79.5,PO
23-May-12,P1207,3030,ADELORENZIS,PP,192.88,PO
23-May-12,P1207,3030,ADELORENZIS,PP,754.6,PO
23-May-12,P1207,3030,ADELORENZIS,PP,599,PO
23-May-12,P1207,3030,ADELORENZIS,PP,528.6,PO
23-May-12,P1207,3030,ADELORENZIS,PP,20,PO
23-May-12,P1207,3030,ADELORENZIS,PP,49,PO
23-May-12,P1207,3030,ADELORENZIS,PP,47,PO
23-May-12,P1207,3030,ADELORENZIS,PP,6.9,PO
23-May-12,P1207,3030,ADELORENZIS,PP,61,PO
23-May-12,P1207,3030,ADELORENZIS,PP,93.5,PO
23-May-12,P1207,3030,ADELORENZIS,PP,30,PO
23-May-12,P1207,3030,ADELORENZIS,CC,-599,CV
24-May-12,P1207,3030,ADELORENZIS,PP,172.65,PO
12-Jun-12,P1207,3030,ADELORENZIS,CI,1492.65,CV
12-Jun-12,P1207,3030,ADELORENZIS,CI,1492.65,CV
15-Jun-12,P1207,3030,ADELORENZIS,PP,343.9,PO
28-Jun-12,P1207,3030,ADELORENZIS,PP,2368.4,PO
28-Jun-12,P1207,3030,ADELORENZIS,PP,-734.2,PO
30-Jun-12,P1207,3030,ADELORENZIS,CI,1350,CV
30-Jun-12,P1207,3030,ADELORENZIS,CI,94.5,CV
3-Jul-12,P1207,3030,ADELORENZIS,CC,-109.45,CV
4-Jul-12,P1207,3030,ADELORENZIS,PP,4.92,PO
4-Jul-12,P1207,3030,ADELORENZIS,PP,6.08,PO
4-Jul-12,P1207,3030,ADELORENZIS,PP,7.48,PO
4-Jul-12,P1207,3030,ADELORENZIS,PP,1.73,PO
4-Jul-12,P1207,3030,ADELORENZIS,PP,13.78,PO
4-Jul-12,P1207,3030,ADELORENZIS,PP,109.45,PO
4-Jul-12,P1207,3030,ADELORENZIS,PP,89.98,PO
4-Jul-12,P1207,3030,ADELORENZIS,CI,275,CV
10-Jul-12,P1207,3030,ADELORENZIS,PP,306.11,PO
10-Jul-12,P1207,3030,ADELORENZIS,PP,278.93,PO
10-Jul-12,P1207,3030,ADELORENZIS,PP,35.6,PO
10-Jul-12,P1207,3030,ADELORENZIS,PP,378.8,PO
23-Jul-12,P1207,3030,ADELORENZIS,PP,125.04,PO
23-Jul-12,P1207,3030,ADELORENZIS,PP,349.54,PO
23-Jul-12,P1207,3030,ADELORENZIS,PP,61,PO
23-Jul-12,P1207,3030,ADELORENZIS,PP,331.67,PO
23-Jul-12,P1207,3030,ADELORENZIS,PP,512.5,PO
23-Jul-12,P1207,3030,ADELORENZIS,PP,62.66,PO
24-Jul-12,P1207,3030,ADELORENZIS,PP,16.08,PO
24-Jul-12,P1207,3030,ADELORENZIS,PP,22.95,PO
24-Jul-12,P1207,3030,ADELORENZIS,PP,835.1,PO
27-Jul-12,P1207,3030,ADELORENZIS,PP,455,PO
27-Jul-12,P1207,3030,ADELORENZIS,PP,120.51,PO
30-Jul-12,P1207,3030,ADELORENZIS,PP,388.5,PO
30-Jul-12,P1207,3030,ADELORENZIS,CI,455,CV
31-Jul-12,P1207,3030,ADELORENZIS,CI,1492.65,CV
3-Aug-12,P1207,3030,ADELORENZIS,PP,819.65,PO
3-Aug-12,P1207,3030,ADELORENZIS,PP,42.9,PO
3-Aug-12,P1207,3030,ADELORENZIS,PP,18.03,PO
14-Aug-12,P1207,3030,ADELORENZIS,PP,-455,PO
20-Aug-12,P1207,3030,ADELORENZIS,PP,98.99,PO
20-Aug-12,P1207,3030,ADELORENZIS,PP,-455,PO
21-Aug-12,P1207,3030,ADELORENZIS,PP,250,PO
28-Aug-12,P1207,3030,ADELORENZIS,CI,10.45,CV
29-Aug-12,P1207,3030,ADELORENZIS,CI,1295.87,CV
5-Sep-12,P1207,3030,ADELORENZIS,PP,-104.34,PO
18-Sep-12,P1207,3030,ADELORENZIS,PP,211.96,PO
28-Nov-12,P1207,3030,ADELORENZIS,PP,85.25,PO
23-Jul-12,P1207,3030,ADELORENZIS,CI,1020,PO
27-Mar-12,P1260,3030,ADELORENZIS,IN,-30305.5,SO
26-Apr-12,P1260,3030,ADELORENZIS,IN,-29622.95,SO
19-Jul-12,P1260,3030,ADELORENZIS,IN,-16927.4,SO
19-Jul-12,P1260,3030,ADELORENZIS,IN,-8463.7,SO
22-Mar-12,P1260,3030,ADELORENZIS,CI,4.55,CV
14-Aug-12,P1260,3030,ADELORENZIS,CI,4.55,CV
28-Aug-12,P1260,3030,ADELORENZIS,CI,5.45,CV
22-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
22-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,880,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
29-Feb-12,P1260,3030,ADELORENZIS,PY,784,TS
7-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
7-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
7-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
7-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
7-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
7-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
14-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1260,3030,ADELORENZIS,PY,880,TS
21-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
21-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
28-Mar-12,P1260,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
3-Apr-12,P1260,3030,ADELORENZIS,PY,1760,TS
11-Apr-12,P1260,3030,ADELORENZIS,PY,880,TS
11-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
11-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
18-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
18-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
25-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
25-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
25-Apr-12,P1260,3030,ADELORENZIS,PY,784,TS
2-May-12,P1260,3030,ADELORENZIS,PY,784,TS
30-May-12,P1260,3030,ADELORENZIS,PY,784,TS
30-May-12,P1260,3030,ADELORENZIS,PY,784,TS
30-May-12,P1260,3030,ADELORENZIS,PY,784,TS
30-May-12,P1260,3030,ADELORENZIS,PY,880,TS
30-May-12,P1260,3030,ADELORENZIS,PY,784,TS
6-Jun-12,P1260,3030,ADELORENZIS,PY,784,TS
6-Jun-12,P1260,3030,ADELORENZIS,PY,196,TS
6-Jun-12,P1260,3030,ADELORENZIS,PY,784,TS
6-Jun-12,P1260,3030,ADELORENZIS,PY,784,TS
6-Jun-12,P1260,3030,ADELORENZIS,PY,784,TS
