Transaction,Project No,Branch,Manager,Type,Cost,Document type
24-Oct-12,P1192,5050,JDAVIES,PY,294,TS
24-Oct-12,P1192,5050,JDAVIES,PY,196,TS
24-Oct-12,P1192,5050,JDAVIES,PY,294,TS
24-Oct-12,P1192,5050,JDAVIES,PY,294,TS
24-Oct-12,P1192,5050,JDAVIES,PY,196,TS
7-Nov-12,P1192,5050,JDAVIES,PY,392,TS
7-Nov-12,P1192,5050,JDAVIES,PY,392,TS
5-Dec-12,P1192,5050,JDAVIES,PY,392,TS
3-Oct-12,P1192,5050,JDAVIES,PY,392,TS
10-Oct-12,P1192,5050,JDAVIES,PY,98,TS
10-Oct-12,P1192,5050,JDAVIES,PY,294,TS
10-Oct-12,P1192,5050,JDAVIES,PY,147,TS
24-Oct-12,P1192,5050,JDAVIES,PY,784,TS
31-Oct-12,P1192,5050,JDAVIES,PY,294,TS
31-Oct-12,P1192,5050,JDAVIES,PY,220.5,TS
31-Oct-12,P1192,5050,JDAVIES,PY,294,TS
31-Oct-12,P1192,5050,JDAVIES,PY,73.5,TS
31-Oct-12,P1192,5050,JDAVIES,PY,98,TS
31-Oct-12,P1192,5050,JDAVIES,PY,490,TS
7-Nov-12,P1192,5050,JDAVIES,PY,784,TS
14-Nov-12,P1192,5050,JDAVIES,PY,294,TS
14-Nov-12,P1192,5050,JDAVIES,PY,294,TS
14-Nov-12,P1192,5050,JDAVIES,PY,98,TS
14-Nov-12,P1192,5050,JDAVIES,PY,147,TS
28-Nov-12,P1192,5050,JDAVIES,PY,392,TS
14-Dec-12,P1192,5050,JDAVIES,PP,145,PO
5-Dec-12,P1217,5050,JDAVIES,IN,-5149,SO
21-Nov-12,P1217,5050,JDAVIES,PY,392,TS
21-Nov-12,P1217,5050,JDAVIES,PY,294,TS
21-Nov-12,P1217,5050,JDAVIES,PY,98,TS
21-Nov-12,P1217,5050,JDAVIES,PY,392,TS
21-Nov-12,P1217,5050,JDAVIES,PY,220.5,TS
21-Nov-12,P1217,5050,JDAVIES,PY,196,TS
21-Nov-12,P1217,5050,JDAVIES,PY,147,TS
21-Nov-12,P1217,5050,JDAVIES,PY,490,TS
19-Dec-12,P1217,5050,JDAVIES,PY,98,TS
19-Dec-12,P1217,5050,JDAVIES,PY,196,TS
12-Oct-12,P1217,5050,JDAVIES,PP,98.1,PO
10-Oct-12,P1217,5050,JDAVIES,PY,196,TS
10-Oct-12,P1217,5050,JDAVIES,PY,784,TS
31-Oct-12,P1217,5050,JDAVIES,PY,392,TS
14-Nov-12,P1217,5050,JDAVIES,PY,392,TS
21-Nov-12,P1217,5050,JDAVIES,PY,294,TS
28-Nov-12,P1217,5050,JDAVIES,PY,196,TS
23-Jan-13,P1217,5050,JDAVIES,PY,588,TS
8-Oct-12,P1217,5050,JDAVIES,PP,60.05,PO
27-Nov-12,P1217,5050,JDAVIES,PP,39.57,PO
18-Dec-12,P1217,5050,JDAVIES,CI,3.63,CV
3-Oct-12,P1286,5050,JDAVIES,PY,490,TS
3-Oct-12,P1286,5050,JDAVIES,PY,490,TS
21-Nov-12,P1286,5050,JDAVIES,PY,392,TS
21-Nov-12,P1286,5050,JDAVIES,PY,784,TS
21-Nov-12,P1286,5050,JDAVIES,PY,392,TS
28-Nov-12,P1286,5050,JDAVIES,PY,490,TS
16-Jan-13,P1286,5050,JDAVIES,PY,784,TS
16-Jan-13,P1286,5050,JDAVIES,PY,147,TS
7-Sep-12,P1319,5050,MDOWLING,PP,248.52,PO
7-Sep-12,P1319,5050,MDOWLING,PP,33.8,PO
7-Sep-12,P1319,5050,MDOWLING,PP,13.08,PO
7-Sep-12,P1319,5050,MDOWLING,PP,4.16,PO
7-Sep-12,P1319,5050,MDOWLING,PP,-13.68,PO
7-Sep-12,P1319,5050,MDOWLING,PP,-248.52,PO
7-Sep-12,P1319,5050,MDOWLING,PP,-33.8,PO
7-Sep-12,P1319,5050,MDOWLING,PP,-13.08,PO
7-Sep-12,P1319,5050,MDOWLING,PP,-4.16,PO
7-Sep-12,P1319,5050,MDOWLING,PP,13.68,PO
21-Sep-12,P1319,5050,MDOWLING,PP,621.3,PO
21-Sep-12,P1319,5050,MDOWLING,PP,10.4,PO
21-Sep-12,P1319,5050,MDOWLING,PP,84.5,PO
21-Sep-12,P1319,5050,MDOWLING,PP,32.7,PO
21-Sep-12,P1319,5050,MDOWLING,PP,-34.2,PO
21-Sep-12,P1319,5050,MDOWLING,PP,-621.3,PO
21-Sep-12,P1319,5050,MDOWLING,PP,-10.4,PO
21-Sep-12,P1319,5050,MDOWLING,PP,-84.5,PO
21-Sep-12,P1319,5050,MDOWLING,PP,-32.7,PO
21-Sep-12,P1319,5050,MDOWLING,PP,34.2,PO
21-Sep-12,P1319,5050,MDOWLING,PP,-124.26,PO
28-Sep-12,P1319,5050,MDOWLING,PP,124.26,PO
20-Nov-12,P1312,5050,MDOWLING,IN,-2476.69,SO
12-Nov-12,P1312,5050,MDOWLING,CI,128.89,CV
12-Nov-12,P1312,5050,MDOWLING,CI,128.89,CV
12-Nov-12,P1312,5050,MDOWLING,CI,128.89,CV
1-Feb-13,P1312,5050,MDOWLING,CI,188.34,CV
1-Feb-13,P1312,5050,MDOWLING,CI,188.35,CV
12-Nov-12,P1312,5050,MDOWLING,CI,128.65,CV
12-Nov-12,P1312,5050,MDOWLING,CI,128.65,CV
1-Feb-13,P1312,5050,MDOWLING,CI,263.47,CV
14-Nov-12,P1312,5050,MDOWLING,PY,98,TS
14-Nov-12,P1312,5050,MDOWLING,PY,147,TS
14-Nov-12,P1312,5050,MDOWLING,PY,490,TS
13-Feb-13,P1312,5050,MDOWLING,PY,784,TS
13-Feb-13,P1312,5050,MDOWLING,PY,294,TS
13-Feb-13,P1312,5050,MDOWLING,PY,196,TS
6-Feb-13,P1312,5050,MDOWLING,PP,413.43,PO
15-Jan-13,P1236,5050,JDAVIES,IN,-4800,SO
9-Jan-13,P1236,5050,JDAVIES,PY,784,TS
9-Jan-13,P1236,5050,JDAVIES,PY,784,TS
9-Jan-13,P1236,5050,JDAVIES,PY,784,TS
9-Jan-13,P1236,5050,JDAVIES,PY,784,TS
9-Jan-13,P1236,5050,JDAVIES,PY,784,TS
9-Jan-13,P1236,5050,JDAVIES,PY,784,TS
16-Jan-13,P1236,5050,JDAVIES,PY,490,TS
16-Jan-13,P1236,5050,JDAVIES,PY,784,TS
16-Jan-13,P1236,5050,JDAVIES,PY,196,TS
16-Jan-13,P1236,5050,JDAVIES,PY,196,TS
16-Jan-13,P1236,5050,JDAVIES,PY,196,TS
23-Jan-13,P1236,5050,JDAVIES,PY,588,TS
23-Jan-13,P1236,5050,JDAVIES,PY,294,TS
30-Jan-13,P1236,5050,JDAVIES,PY,392,TS
6-Feb-13,P1236,5050,JDAVIES,PY,294,TS
20-Dec-12,P1236,5050,JDAVIES,PP,810,PO
8-Jan-13,P1236,5050,JDAVIES,PP,394.12,PO
18-Jan-13,P1236,5050,JDAVIES,PP,13.45,PO
18-Jan-13,P1236,5050,JDAVIES,PP,45.32,PO
6-Feb-13,P1385,5050,MDOWLING,PY,196,TS
6-Feb-13,P1385,5050,MDOWLING,PY,196,TS
13-Feb-13,P1385,5050,MDOWLING,PY,784,TS
13-Feb-13,P1385,5050,MDOWLING,PY,588,TS
13-Feb-13,P1385,5050,MDOWLING,PY,784,TS
13-Feb-13,P1385,5050,MDOWLING,PY,784,TS
13-Feb-13,P1385,5050,MDOWLING,PY,294,TS
13-Feb-13,P1385,5050,MDOWLING,PY,392,TS
13-Feb-13,P1385,5050,MDOWLING,PY,147,TS
20-Feb-13,P1385,5050,MDOWLING,PY,784,TS
7-Feb-13,P1385,5050,MDOWLING,PP,850,PO
15-Feb-13,P1385,5050,MDOWLING,PP,185.06,PO
