Transaction,Project No,Branch,Manager,Type,Cost,Document type
26-Sep-12,P1195,2020,DMAGEE,PY,784,TS
26-Sep-12,P1195,2020,DMAGEE,PY,784,TS
3-Oct-12,P1195,2020,DMAGEE,PY,784,TS
3-Oct-12,P1195,2020,DMAGEE,PY,784,TS
3-Oct-12,P1195,2020,DMAGEE,PY,784,TS
3-Oct-12,P1195,2020,DMAGEE,PY,784,TS
3-Oct-12,P1195,2020,DMAGEE,PY,784,TS
3-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,784,TS
10-Oct-12,P1195,2020,DMAGEE,PY,294,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
17-Oct-12,P1195,2020,DMAGEE,PY,784,TS
24-Oct-12,P1195,2020,DMAGEE,PY,784,TS
24-Oct-12,P1195,2020,DMAGEE,PY,784,TS
7-Nov-12,P1195,2020,DMAGEE,PY,784,TS
7-Nov-12,P1195,2020,DMAGEE,PY,784,TS
7-Nov-12,P1195,2020,DMAGEE,PY,784,TS
7-Nov-12,P1195,2020,DMAGEE,PY,784,TS
7-Nov-12,P1195,2020,DMAGEE,PY,784,TS
14-Nov-12,P1195,2020,DMAGEE,PY,784,TS
14-Nov-12,P1195,2020,DMAGEE,PY,784,TS
14-Nov-12,P1195,2020,DMAGEE,PY,784,TS
14-Nov-12,P1195,2020,DMAGEE,PY,784,TS
14-Nov-12,P1195,2020,DMAGEE,PY,294,TS
14-Nov-12,P1195,2020,DMAGEE,PY,1078,TS
14-Nov-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,294,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,294,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
5-Dec-12,P1195,2020,DMAGEE,PY,784,TS
12-Dec-12,P1195,2020,DMAGEE,PY,784,TS
12-Dec-12,P1195,2020,DMAGEE,PY,784,TS
12-Dec-12,P1195,2020,DMAGEE,PY,294,TS
12-Dec-12,P1195,2020,DMAGEE,PY,784,TS
12-Dec-12,P1195,2020,DMAGEE,PY,784,TS
12-Dec-12,P1195,2020,DMAGEE,PY,294,TS
12-Dec-12,P1195,2020,DMAGEE,PY,784,TS
12-Dec-12,P1195,2020,DMAGEE,PY,294,TS
12-Dec-12,P1195,2020,DMAGEE,PY,784,TS
12-Dec-12,P1195,2020,DMAGEE,PY,294,TS
12-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,147,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,147,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,147,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,784,TS
19-Dec-12,P1195,2020,DMAGEE,PY,294,TS
26-Dec-12,P1195,2020,DMAGEE,PY,784,TS
26-Dec-12,P1195,2020,DMAGEE,PY,784,TS
9-Jan-13,P1195,2020,DMAGEE,PY,784,TS
9-Jan-13,P1195,2020,DMAGEE,PY,392,TS
23-Jan-13,P1195,2020,DMAGEE,PY,392,TS
23-Jan-13,P1195,2020,DMAGEE,PY,784,TS
30-Jan-13,P1195,2020,DMAGEE,PY,490,TS
30-Jan-13,P1195,2020,DMAGEE,PY,490,TS
6-Feb-13,P1195,2020,DMAGEE,PY,784,TS
6-Feb-13,P1195,2020,DMAGEE,PY,294,TS
6-Feb-13,P1195,2020,DMAGEE,PY,196,TS
13-Feb-13,P1195,2020,DMAGEE,PY,784,TS
13-Feb-13,P1195,2020,DMAGEE,PY,784,TS
13-Feb-13,P1195,2020,DMAGEE,PY,147,TS
27-Feb-13,P1195,2020,DMAGEE,PY,784,TS
6-Mar-13,P1195,2020,DMAGEE,PY,784,TS
6-Mar-13,P1195,2020,DMAGEE,PY,147,TS
6-Mar-13,P1195,2020,DMAGEE,PY,784,TS
6-Mar-13,P1195,2020,DMAGEE,PY,686,TS
13-Mar-13,P1195,2020,DMAGEE,PY,784,TS
20-Mar-13,P1195,2020,DMAGEE,PY,784,TS
20-Mar-13,P1195,2020,DMAGEE,PY,784,TS
20-Mar-13,P1195,2020,DMAGEE,PY,784,TS
20-Mar-13,P1195,2020,DMAGEE,PY,784,TS
20-Mar-13,P1195,2020,DMAGEE,PY,784,TS
20-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,294,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
27-Mar-13,P1195,2020,DMAGEE,PY,294,TS
27-Mar-13,P1195,2020,DMAGEE,PY,784,TS
3-Apr-13,P1195,2020,DMAGEE,PY,784,TS
3-Apr-13,P1195,2020,DMAGEE,PY,784,TS
3-Apr-13,P1195,2020,DMAGEE,PY,147,TS
3-Apr-13,P1195,2020,DMAGEE,PY,784,TS
3-Apr-13,P1195,2020,DMAGEE,PY,784,TS
3-Apr-13,P1195,2020,DMAGEE,PY,147,TS
13-Mar-12,P1195,2020,DMAGEE,CI,200.86,CV
13-Mar-12,P1195,2020,DMAGEE,CI,683.35,CV
13-Mar-12,P1195,2020,DMAGEE,PP,461.96,PO
13-Mar-12,P1195,2020,DMAGEE,PP,45.53,PO
16-Mar-12,P1195,2020,DMAGEE,PP,1560,PO
16-Mar-12,P1195,2020,DMAGEE,PP,552.25,PO
23-Mar-12,P1195,2020,DMAGEE,PP,195.15,PO
23-Mar-12,P1195,2020,DMAGEE,PP,1804.9,PO
27-Mar-12,P1195,2020,DMAGEE,PP,10671.63,PO
27-Mar-12,P1195,2020,DMAGEE,PP,239.73,PO
27-Mar-12,P1195,2020,DMAGEE,PP,913.24,PO
28-Mar-12,P1195,2020,DMAGEE,PP,270,PO
28-Mar-12,P1195,2020,DMAGEE,PP,1082.93,PO
28-Mar-12,P1195,2020,DMAGEE,PP,81.02,PO
2-Apr-12,P1195,2020,DMAGEE,PP,788.58,PO
2-Apr-12,P1195,2020,DMAGEE,PP,97.59,PO
3-Apr-12,P1195,2020,DMAGEE,PP,630.74,PO
3-Apr-12,P1195,2020,DMAGEE,PP,62.2,PO
4-Apr-12,P1195,2020,DMAGEE,PP,374.83,PO
11-Apr-12,P1195,2020,DMAGEE,PP,63.5,PO
12-Apr-12,P1195,2020,DMAGEE,PP,55.98,PO
12-Apr-12,P1195,2020,DMAGEE,PP,70.06,PO
16-Apr-12,P1195,2020,DMAGEE,CI,95.45,CV
16-Apr-12,P1195,2020,DMAGEE,CI,361.82,CV
16-Apr-12,P1195,2020,DMAGEE,CI,10.59,CV
17-Apr-12,P1195,2020,DMAGEE,PP,150.7,PO
17-Apr-12,P1195,2020,DMAGEE,PP,75.44,PO
19-Apr-12,P1195,2020,DMAGEE,CI,523.64,CV
27-Apr-12,P1195,2020,DMAGEE,PP,324.09,PO
2-May-12,P1195,2020,DMAGEE,PP,442.46,PO
2-May-12,P1195,2020,DMAGEE,PP,10,PO
2-May-12,P1195,2020,DMAGEE,PP,1133.7,PO
2-May-12,P1195,2020,DMAGEE,PP,113,PO
3-May-12,P1195,2020,DMAGEE,PP,643.03,PO
3-May-12,P1195,2020,DMAGEE,PP,431.51,PO
3-May-12,P1195,2020,DMAGEE,PP,3635.15,PO
3-May-12,P1195,2020,DMAGEE,PP,1523.8,PO
9-May-12,P1195,2020,DMAGEE,PP,2543.11,PO
9-May-12,P1195,2020,DMAGEE,PP,390.3,PO
9-May-12,P1195,2020,DMAGEE,PP,560,PO
10-May-12,P1195,2020,DMAGEE,PP,816.42,PO
16-May-12,P1195,2020,DMAGEE,PP,192.23,PO
17-May-12,P1195,2020,DMAGEE,PP,650.53,PO
25-May-12,P1195,2020,DMAGEE,PP,85.8,PO
25-May-12,P1195,2020,DMAGEE,PP,50.4,PO
14-Aug-12,P1195,2020,DMAGEE,PP,99.5,PO
14-Aug-12,P1195,2020,DMAGEE,PP,1486.38,PO
14-Aug-12,P1195,2020,DMAGEE,PP,4001.89,PO
21-Aug-12,P1195,2020,DMAGEE,PP,14.41,PO
21-Aug-12,P1195,2020,DMAGEE,PP,142.81,PO
22-Aug-12,P1195,2020,DMAGEE,PP,500.4,PO
13-Sep-12,P1195,2020,DMAGEE,PP,493.77,PO
24-Sep-12,P1195,2020,DMAGEE,PP,140.08,PO
28-Sep-12,P1195,2020,DMAGEE,PP,67.69,PO
2-Oct-12,P1195,2020,DMAGEE,CI,171.82,CV
2-Oct-12,P1195,2020,DMAGEE,CI,426.36,CV
2-Oct-12,P1195,2020,DMAGEE,CI,45.45,CV
2-Oct-12,P1195,2020,DMAGEE,CI,140.91,CV
3-Oct-12,P1195,2020,DMAGEE,PP,74.91,PO
8-Oct-12,P1195,2020,DMAGEE,PP,110.51,PO
10-Oct-12,P1195,2020,DMAGEE,PP,66.91,PO
11-Oct-12,P1195,2020,DMAGEE,PP,559.93,PO
18-Oct-12,P1195,2020,DMAGEE,PP,1671.1,PO
12-Nov-12,P1195,2020,DMAGEE,PP,116.38,PO
27-Nov-12,P1195,2020,DMAGEE,CI,104.16,CV
4-Dec-12,P1195,2020,DMAGEE,PP,325.93,PO
12-Dec-12,P1195,2020,DMAGEE,PP,122.22,PO
18-Dec-12,P1195,2020,DMAGEE,PP,1944.36,PO
19-Dec-12,P1195,2020,DMAGEE,PP,40.53,PO
23-Jan-13,P1195,2020,DMAGEE,PP,111.5,PO
18-Feb-13,P1195,2020,DMAGEE,PP,336.23,PO
18-Feb-13,P1195,2020,DMAGEE,PP,27.02,PO
21-Feb-13,P1195,2020,DMAGEE,CI,24.77,CV
26-Feb-13,P1195,2020,DMAGEE,PP,1232.5,PO
26-Feb-13,P1195,2020,DMAGEE,PP,43.8,PO
26-Feb-13,P1195,2020,DMAGEE,PP,120,PO
26-Feb-13,P1195,2020,DMAGEE,PP,29.4,PO
26-Feb-13,P1195,2020,DMAGEE,PP,567.3,PO
26-Feb-13,P1195,2020,DMAGEE,PP,386.4,PO
8-Mar-13,P1195,2020,DMAGEE,PP,600,PO
11-Mar-13,P1195,2020,DMAGEE,PP,850.95,PO
31-Oct-12,P1195,2020,DMAGEE,CI,66025.91,PO
31-Oct-12,P1145,2030,BMORRISSEY,IN,-2400.64,SO
17-May-12,P1219,2020,DMAGEE,IN,-21000,SO
21-Mar-12,P1219,2020,DMAGEE,PY,294,TS
21-Mar-12,P1219,2020,DMAGEE,PY,588,TS
21-Mar-12,P1219,2020,DMAGEE,PY,784,TS
21-Mar-12,P1219,2020,DMAGEE,PY,784,TS
21-Mar-12,P1219,2020,DMAGEE,PY,784,TS
21-Mar-12,P1219,2020,DMAGEE,PY,147,TS
28-Mar-12,P1219,2020,DMAGEE,PY,294,TS
28-Mar-12,P1219,2020,DMAGEE,PY,1372,TS
28-Mar-12,P1219,2020,DMAGEE,PY,294,TS
28-Mar-12,P1219,2020,DMAGEE,PY,1372,TS
9-Mar-12,P1219,2020,DMAGEE,PP,340.19,PO
27-Mar-12,P1243,2020,DMILLWARD,IN,-12000,SO
1-Nov-12,P1243,2020,DMILLWARD,IN,-108000,SO
28-Apr-12,P1243,2020,DMILLWARD,CI,124.55,CV
23-Mar-12,P1243,2020,DMILLWARD,PP,643.84,PO
23-Mar-12,P1243,2020,DMILLWARD,PP,96.74,PO
24-Apr-12,P1243,2020,DMILLWARD,PP,603.6,PO
24-Apr-12,P1243,2020,DMILLWARD,PP,96.74,PO
24-Apr-12,P1243,2020,DMILLWARD,PP,643.84,PO
24-Apr-12,P1243,2020,DMILLWARD,PP,193.48,PO
9-May-12,P1243,2020,DMILLWARD,PP,1529.12,PO
9-May-12,P1243,2020,DMILLWARD,PP,217.67,PO
7-Jun-12,P1243,2020,DMILLWARD,PP,1287.68,PO
7-Jun-12,P1243,2020,DMILLWARD,PP,120.93,PO
7-Jun-12,P1243,2020,DMILLWARD,PP,1287.68,PO
7-Jun-12,P1243,2020,DMILLWARD,PP,120.93,PO
7-Jun-12,P1243,2020,DMILLWARD,PP,-1287.68,PO
7-Jun-12,P1243,2020,DMILLWARD,PP,-120.93,PO
14-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
14-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
14-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
14-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
14-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
14-Mar-12,P1243,2020,DMILLWARD,PY,294,TS
14-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
14-Mar-12,P1243,2020,DMILLWARD,PY,294,TS
21-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
21-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
21-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
21-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
21-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,294,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,294,TS
28-Mar-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,294,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,147,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,294,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,294,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
4-Apr-12,P1243,2020,DMILLWARD,PY,294,TS
11-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
11-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
11-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
11-Apr-12,P1243,2020,DMILLWARD,PY,294,TS
11-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
11-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
11-Apr-12,P1243,2020,DMILLWARD,PY,294,TS
11-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,294,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,980,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,147,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,294,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
18-Apr-12,P1243,2020,DMILLWARD,PY,147,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,147,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,147,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
25-Apr-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,147,TS
2-May-12,P1243,2020,DMILLWARD,PY,294,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,147,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,294,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,294,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,784,TS
2-May-12,P1243,2020,DMILLWARD,PY,147,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,147,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,294,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,294,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,784,TS
9-May-12,P1243,2020,DMILLWARD,PY,147,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,294,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,294,TS
16-May-12,P1243,2020,DMILLWARD,PY,196,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,294,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,147,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,294,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,294,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,392,TS
16-May-12,P1243,2020,DMILLWARD,PY,294,TS
16-May-12,P1243,2020,DMILLWARD,PY,784,TS
16-May-12,P1243,2020,DMILLWARD,PY,294,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,147,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,294,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,147,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,147,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,784,TS
23-May-12,P1243,2020,DMILLWARD,PY,294,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,147,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,147,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,784,TS
30-May-12,P1243,2020,DMILLWARD,PY,147,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,147,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,294,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,588,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
6-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
13-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
13-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
20-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
20-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
20-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
20-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
27-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
27-Jun-12,P1243,2020,DMILLWARD,PY,784,TS
4-Jul-12,P1243,2020,DMILLWARD,PY,784,TS
11-Jul-12,P1243,2020,DMILLWARD,PY,784,TS
1-Aug-12,P1243,2020,DMILLWARD,PY,784,TS
1-Aug-12,P1243,2020,DMILLWARD,PY,784,TS
8-Aug-12,P1243,2020,DMILLWARD,PY,294,TS
15-Aug-12,P1243,2020,DMILLWARD,PY,784,TS
29-Aug-12,P1243,2020,DMILLWARD,PY,784,TS
29-Aug-12,P1243,2020,DMILLWARD,PY,147,TS
29-Aug-12,P1243,2020,DMILLWARD,PY,784,TS
19-Sep-12,P1243,2020,DMILLWARD,PY,784,TS
10-Oct-12,P1243,2020,DMILLWARD,PY,784,TS
10-Oct-12,P1243,2020,DMILLWARD,PY,784,TS
10-Oct-12,P1243,2020,DMILLWARD,PY,784,TS
6-Feb-13,P1243,2020,DMILLWARD,PY,784,TS
6-Feb-13,P1243,2020,DMILLWARD,PY,294,TS
13-Mar-13,P1243,2020,DMILLWARD,PY,784,TS
20-Mar-13,P1243,2020,DMILLWARD,PY,392,TS
20-Mar-13,P1243,2020,DMILLWARD,PY,784,TS
9-Mar-12,P1243,2020,DMILLWARD,PP,1746.61,PO
9-Mar-12,P1243,2020,DMILLWARD,PP,128.8,PO
14-Mar-12,P1243,2020,DMILLWARD,PP,1667.64,PO
15-Mar-12,P1243,2020,DMILLWARD,PP,327.41,PO
15-Mar-12,P1243,2020,DMILLWARD,PP,539.19,PO
23-Mar-12,P1243,2020,DMILLWARD,PP,425.19,PO
27-Mar-12,P1243,2020,DMILLWARD,PP,379.97,PO
27-Mar-12,P1243,2020,DMILLWARD,PP,35.54,PO
27-Mar-12,P1243,2020,DMILLWARD,PP,69.32,PO
28-Mar-12,P1243,2020,DMILLWARD,PP,149.47,PO
28-Mar-12,P1243,2020,DMILLWARD,CC,-220.9,CV
28-Mar-12,P1243,2020,DMILLWARD,CC,-35.54,CV
2-Apr-12,P1243,2020,DMILLWARD,PP,2831.27,PO
2-Apr-12,P1243,2020,DMILLWARD,PP,1026.93,PO
4-Apr-12,P1243,2020,DMILLWARD,CC,-19.86,CV
4-Apr-12,P1243,2020,DMILLWARD,PP,684.77,PO
11-Apr-12,P1243,2020,DMILLWARD,PP,1061.25,PO
11-Apr-12,P1243,2020,DMILLWARD,PP,27.88,PO
11-Apr-12,P1243,2020,DMILLWARD,PP,249.33,PO
11-Apr-12,P1243,2020,DMILLWARD,PP,-27.88,PO
11-Apr-12,P1243,2020,DMILLWARD,PP,13.94,PO
12-Apr-12,P1243,2020,DMILLWARD,CC,-87.6,CV
16-Apr-12,P1243,2020,DMILLWARD,CI,177.95,CV
16-Apr-12,P1243,2020,DMILLWARD,CI,71.26,CV
17-Apr-12,P1243,2020,DMILLWARD,PP,397.8,PO
19-Apr-12,P1243,2020,DMILLWARD,PP,320.53,PO
27-Apr-12,P1243,2020,DMILLWARD,PP,419.57,PO
27-Apr-12,P1243,2020,DMILLWARD,PP,117.28,PO
3-May-12,P1243,2020,DMILLWARD,PP,220.82,PO
9-May-12,P1243,2020,DMILLWARD,PP,220,PO
